Sector,Industry,KPI Name,Specification ID,Scope,Specification,Cluster,ESG Category
Consumer Services,5333 Drug Retailers,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Consumer Services,5333 Drug Retailers,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Services,5333 Drug Retailers,Packaging,E10-03,III,"Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-04 III Total cost of packaging in $,€E10-05 III Cost of packaging per revenue in percent",1,Social
Consumer Services,5333 Drug Retailers,Customer Retention,V05-03,III,"Share of market by product, product line, segment, region or total",2,Governance
Consumer Services,5333 Drug Retailers,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Services,5337 Food Retailers & Wholesalers,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5337 Food Retailers & Wholesalers,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5337 Food Retailers & Wholesalers,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Waste Scope II,E05-01,II,Percentage of total waste which is recycled,2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Packaging,E10-01,II,Total amount of packaging material used in tonnesE10-02 II Packaging material per tonne of output,1,Social
Consumer Services,5337 Food Retailers & Wholesalers,Gene Modified,E15-01,II,Share of products containing genetically modified organisms or ingredientsOrganisms containing genetically modified organisms in %,2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Direct Building Energy,E16-03,II,"Total building gas consumption in m³ConsumptionE16-05 II Total alternative energy consumption in kWhE16-07 II Annual heating/cooling costs $,€E16-07 II Annual heating/cooling costs $,€",0,Environmental
Consumer Services,5337 Food Retailers & Wholesalers,Building Certification,E27-01,II,"Proportion of total real estate owned and/or under management with acertification from LEED (Leadership in Energy and Environmental Design),BREEAM, GBCA, ABGR, HQE as in percent",1,Social
Consumer Services,5337 Food Retailers & Wholesalers,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Consumer Services,5337 Food Retailers & Wholesalers,"Sustainable, Organic &",E31-01,II,Percentage of total revenue from products with organic origin certified by anFair Trade Products member of the International Federation of Organic Agriculture Movements(IFOAM) standardsE31-02 II Percentage of total revenue from products certified and stamped as Fair Trade byan affiliate or partner organisation of Fair Trade Labelling OrganizationsInternational (FLO)E31-03 II Percentage of fish certifed according to recognised certification schemes forsustainable fishing (MSC - Marine Stewardship Council),0,Environmental
Consumer Services,5337 Food Retailers & Wholesalers,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Services,5337 Food Retailers & Wholesalers,Waste Scope III,E06-01,III,Hazardous waste total in tonnes total,2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Packaging,E10-03,III,"Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-04 III Total cost of packaging in $,€E10-05 III Cost of packaging per revenue in percent",1,Social
Consumer Services,5337 Food Retailers & Wholesalers,Refrigerant refill rate,E40-01,III,Percentage of refrigerant refillings in relation to total refrigerants contained incooling systems,2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Customer Retention,V05-03,III,"Share of market by product, product line, segment, region or total",2,Governance
Consumer Services,5337 Food Retailers & Wholesalers,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Services,5371 Apparel Retailers,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5371 Apparel Retailers,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5371 Apparel Retailers,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5371 Apparel Retailers,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Services,5371 Apparel Retailers,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Services,5371 Apparel Retailers,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5371 Apparel Retailers,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5371 Apparel Retailers,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Services,5371 Apparel Retailers,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Services,5371 Apparel Retailers,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Services,5371 Apparel Retailers,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5371 Apparel Retailers,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5371 Apparel Retailers,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Services,5371 Apparel Retailers,Packaging,E10-01,II,Total amount of packaging material used in tonnesE10-02 II Packaging material per tonne of output,1,Social
Consumer Services,5371 Apparel Retailers,Direct Building Energy,E16-03,II,"Total building gas consumption in m³ConsumptionE16-05 II Total alternative energy consumption in kWhE16-07 II Annual heating/cooling costs $,€E16-07 II Annual heating/cooling costs $,€",0,Environmental
Consumer Services,5371 Apparel Retailers,Building Certification,E27-01,II,"Proportion of total real estate owned and/or under management with acertification from LEED (Leadership in Energy and Environmental Design),BREEAM, GBCA, ABGR, HQE as in percent",1,Social
Consumer Services,5371 Apparel Retailers,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Consumer Services,5371 Apparel Retailers,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Consumer Services,5371 Apparel Retailers,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Services,5371 Apparel Retailers,Packaging,E10-03,III,"Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-04 III Total cost of packaging in $,€E10-05 III Cost of packaging per revenue in percent",1,Social
Consumer Services,5371 Apparel Retailers,Customer Retention,V05-03,III,"Share of market by product, product line, segment, region or total",2,Governance
Consumer Services,5371 Apparel Retailers,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Services,5373 Broadline Retailers,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5373 Broadline Retailers,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5373 Broadline Retailers,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5373 Broadline Retailers,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Services,5373 Broadline Retailers,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Services,5373 Broadline Retailers,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5373 Broadline Retailers,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5373 Broadline Retailers,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Services,5373 Broadline Retailers,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Services,5373 Broadline Retailers,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Services,5373 Broadline Retailers,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5373 Broadline Retailers,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5373 Broadline Retailers,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Services,5373 Broadline Retailers,Packaging,E10-01,II,"Total amount of packaging material used in tonnesE10-04 II Total cost of packaging in $,€",1,Social
Consumer Services,5373 Broadline Retailers,Gene Modified,E15-01,II,Share of products containing genetically modified organisms or ingredientsOrganisms containing genetically modified organisms in %,2,Governance
Consumer Services,5373 Broadline Retailers,Direct Building Energy,E16-01,II,"Total building electricity consumption in kWhConsumptionE16-03 II Total building gas consumption in m³E16-05 II Total alternative energy consumption in kWhE16-07 II Annual heating/cooling costs $,€",0,Environmental
Consumer Services,5373 Broadline Retailers,Building Certification,E27-01,II,"Proportion of total real estate owned and/or under management with acertification from LEED (Leadership in Energy and Environmental Design),BREEAM, GBCA, ABGR, HQE as in percent",1,Social
Consumer Services,5373 Broadline Retailers,"Sustainable, Organic &",E31-01,II,Percentage of total revenue from products with organic origin certified by anFair Trade Products member of the International Federation of Organic Agriculture Movements(IFOAM) standardsE31-02 II Percentage of total revenue from products certified and stamped as Fair Trade byan affiliate or partner organisation of Fair Trade Labelling OrganizationsInternational (FLO)E31-03 II Percentage of fish certifed according to recognised certification schemes forsustainable fishing (MSC - Marine Stewardship Council),0,Environmental
Consumer Services,5373 Broadline Retailers,Refrigerant refill rate,E40-01,II,Percentage of refrigerant refillings in relation to total refrigerants contained incooling systems,2,Governance
Consumer Services,5373 Broadline Retailers,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Consumer Services,5373 Broadline Retailers,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Services,5373 Broadline Retailers,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Consumer Services,5373 Broadline Retailers,Customer Retention,V05-03,III,"Share of market by product, product line, segment, region or total",2,Governance
Consumer Services,5373 Broadline Retailers,Packaging,E10-02,III,"Packaging material per tonne of outputE10-03 III Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-05 III Cost of packaging per revenue in percent",1,Social
Consumer Services,5373 Broadline Retailers,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Services,5375 Home Improvement Retailers,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5375 Home Improvement Retailers,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5375 Home Improvement Retailers,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5375 Home Improvement Retailers,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Services,5375 Home Improvement Retailers,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Services,5375 Home Improvement Retailers,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5375 Home Improvement Retailers,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5375 Home Improvement Retailers,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Services,5375 Home Improvement Retailers,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Services,5375 Home Improvement Retailers,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Services,5375 Home Improvement Retailers,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5375 Home Improvement Retailers,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5375 Home Improvement Retailers,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Services,5375 Home Improvement Retailers,Packaging,E10-01,II,Total amount of packaging material used in tonnesE10-02 II Packaging material per tonne of output,1,Social
Consumer Services,5375 Home Improvement Retailers,Direct Building Energy,E16-01,II,"Total building electricity consumption in kWhConsumptionE16-03 II Total building gas consumption in m³E16-05 II Total alternative energy consumption in kWhE16-07 II Annual heating/cooling costs $,€",0,Environmental
Consumer Services,5375 Home Improvement Retailers,Building Certification,E27-01,II,"Proportion of total real estate owned and/or under management with acertification from LEED (Leadership in Energy and Environmental Design),BREEAM, GBCA, ABGR, HQE as in percent",1,Social
Consumer Services,5375 Home Improvement Retailers,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Consumer Services,5375 Home Improvement Retailers,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Consumer Services,5375 Home Improvement Retailers,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Services,5375 Home Improvement Retailers,Packaging,E10-03,III,"Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-04 III Total cost of packaging in $,€E10-05 III Cost of packaging per revenue in percent",1,Social
Consumer Services,5375 Home Improvement Retailers,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Services,5377 Specialized Consumer Services,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5377 Specialized Consumer Services,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5377 Specialized Consumer Services,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5377 Specialized Consumer Services,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Services,5377 Specialized Consumer Services,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Services,5377 Specialized Consumer Services,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5377 Specialized Consumer Services,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5377 Specialized Consumer Services,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Services,5377 Specialized Consumer Services,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Services,5377 Specialized Consumer Services,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Services,5377 Specialized Consumer Services,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5377 Specialized Consumer Services,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5377 Specialized Consumer Services,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Services,5377 Specialized Consumer Services,Packaging,E10-01,II,Total amount of packaging material used in tonnesE10-02 II Packaging material per tonne of output,1,Social
Consumer Services,5377 Specialized Consumer Services,Gene Modified,E15-01,II,Share of products containing genetically modified organisms or ingredientsOrganisms containing genetically modified organisms in %,2,Governance
Consumer Services,5377 Specialized Consumer Services,Direct Building Energy,E16-01,II,"Total building electricity consumption in kWhConsumptionE16-03 II Total building gas consumption in m³E16-05 II Total alternative energy consumption in kWhE16-07 II Annual heating/cooling costs $,€",0,Environmental
Consumer Services,5377 Specialized Consumer Services,Building Certification,E27-01,II,"Proportion of total real estate owned and/or under management with acertification from LEED (Leadership in Energy and Environmental Design),BREEAM, GBCA, ABGR, HQE as in percent",1,Social
Consumer Services,5377 Specialized Consumer Services,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Consumer Services,5377 Specialized Consumer Services,"Sustainable, Organic &",E31-01,II,Percentage of total revenue from products with organic origin certified by anFair Trade Products member of the International Federation of Organic Agriculture Movements(IFOAM) standardsE31-02 II Percentage of total revenue from products certified and stamped as Fair Trade byan affiliate or partner organisation of Fair Trade Labelling OrganizationsInternational (FLO)E31-03 II Percentage of fish certifed according to recognised certification schemes forsustainable fishing (MSC - Marine Stewardship Council),0,Environmental
Consumer Services,5377 Specialized Consumer Services,Customer Retention,V05-02,II,Average length of customer relationship in years,2,Governance
Consumer Services,5377 Specialized Consumer Services,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Consumer Services,5377 Specialized Consumer Services,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Services,5377 Specialized Consumer Services,Packaging,E10-03,III,"Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-04 III Total cost of packaging in $,€E10-05 III Cost of packaging per revenue in percent",1,Social
Consumer Services,5377 Specialized Consumer Services,Customer Retention,V05-01,III,"Percentage of new customers in reported period in relation to total customersV05-03 III Share of market by product, product line, segment, region or total",2,Governance
Consumer Services,5377 Specialized Consumer Services,Customer Satisfaction,V06-02,III,Percentage of total revenue from repeat business,2,Governance
Consumer Services,5377 Specialized Consumer Services,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Services,5379 Specialty Retailers,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5379 Specialty Retailers,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5379 Specialty Retailers,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5379 Specialty Retailers,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Services,5379 Specialty Retailers,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Services,5379 Specialty Retailers,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5379 Specialty Retailers,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5379 Specialty Retailers,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Services,5379 Specialty Retailers,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Services,5379 Specialty Retailers,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Services,5379 Specialty Retailers,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5379 Specialty Retailers,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5379 Specialty Retailers,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Consumer Services,5379 Specialty Retailers,Packaging,E10-01,II,Total amount of packaging material used in tonnesE10-02 II Packaging material per tonne of output,1,Social
Consumer Services,5379 Specialty Retailers,Gene Modified,E15-01,II,Share of products containing genetically modified organisms or ingredientsOrganisms containing genetically modified organisms in %,2,Governance
Consumer Services,5379 Specialty Retailers,Direct Building Energy,E16-01,II,"Total building electricity consumption in kWhConsumptionE16-03 II Total building gas consumption in m³E16-05 II Total alternative energy consumption in kWhE16-07 II Annual heating/cooling costs $,€",0,Environmental
Consumer Services,5379 Specialty Retailers,Building Certification,E27-01,II,"Proportion of total real estate owned and/or under management with acertification from LEED (Leadership in Energy and Environmental Design),BREEAM, GBCA, ABGR, HQE as in percent",1,Social
Consumer Services,5379 Specialty Retailers,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Consumer Services,5379 Specialty Retailers,"Sustainable, Organic &",E31-01,II,Percentage of total revenue from products with organic origin certified by anFair Trade Products member of the International Federation of Organic Agriculture Movements(IFOAM) standardsE31-02 II Percentage of total revenue from products certified and stamped as Fair Trade byan affiliate or partner organisation of Fair Trade Labelling OrganizationsInternational (FLO)E31-03 II Percentage of fish certifed according to recognised certification schemes forsustainable fishing (MSC - Marine Stewardship Council),0,Environmental
Consumer Services,5379 Specialty Retailers,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Consumer Services,5379 Specialty Retailers,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Consumer Services,5379 Specialty Retailers,Packaging,E10-03,III,"Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-04 III Total cost of packaging in $,€E10-05 III Cost of packaging per revenue in percent",1,Social
Consumer Services,5379 Specialty Retailers,Customer Retention,V05-03,III,"Share of market by product, product line, segment, region or total",2,Governance
Consumer Services,5379 Specialty Retailers,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Consumer Services,5553 Broadcasting & Entertainment,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5553 Broadcasting & Entertainment,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5553 Broadcasting & Entertainment,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Freelancer as part of,S19-01,II,Percentage of freelancers in relation to total number of staff including both FTEsstaff and freelancers,2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Brand Value,V24-01,II,Value of brand as measured by third-party or external consultancy in monetaryterms i.e. currency incl. name and/or method of valuation,2,Governance
Consumer Services,5553 Broadcasting & Entertainment,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Consumer Services,5555 Media Agencies,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Consumer Services,5555 Media Agencies,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Consumer Services,5555 Media Agencies,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Consumer Services,5555 Media Agencies,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
